"id","Completed","Last page seen","Start language","Date last action","Date started","What is your age? Input age in numbers.","What is your gender? Select option below.","What is the highest level of education you have completed?","[Other] What is the highest level of education you have completed?","Select country in which you live (where you have permanent current address).","[Other] Select country in which you live (where you have permanent current address).","From which region are you from?","Which year did you use 3D printing / printer the first time?","[Spare parts to devices] For what usage do you use 3D printing?","[Covers and such for devices] For what usage do you use 3D printing?","[Artistic items] For what usage do you use 3D printing?","[Visual aids] For what usage do you use 3D printing?","[Presentation models (including architectural models)] For what usage do you use 3D printing?","[Functional models] For what usage do you use 3D printing?","[used for pattern / in molds] For what usage do you use 3D printing?","[for research/educational purposes] For what usage do you use 3D printing?","[direct part production (custom, short run, series production)] For what usage do you use 3D printing?","[Furniture and household decoration ] For what usage do you use 3D printing?","[Other] For what usage do you use 3D printing?","[Metal (any)] What kind of material do you use (now and in past) in printing?","[Polymer (any)] What kind of material do you use (now and in past) in printing?","[Cement] What kind of material do you use (now and in past) in printing?","[Biomaterial] What kind of material do you use (now and in past) in printing?","[Silicon] What kind of material do you use (now and in past) in printing?","[Wood] What kind of material do you use (now and in past) in printing?","[None] What kind of material do you use (now and in past) in printing?","[Other] What kind of material do you use (now and in past) in printing?","[3D Systems] Which printers (which manufacturer) have you used?","[Arcam] Which printers (which manufacturer) have you used?","[BitsfromBytes] Which printers (which manufacturer) have you used?","[Blue Printer] Which printers (which manufacturer) have you used?","[Botmill] Which printers (which manufacturer) have you used?","[Dimension] Which printers (which manufacturer) have you used?","[EOS] Which printers (which manufacturer) have you used?","[ExOne] Which printers (which manufacturer) have you used?","[Fortus] Which printers (which manufacturer) have you used?","[MakerBot ] Which printers (which manufacturer) have you used?","[Makibot] Which printers (which manufacturer) have you used?","[Objet] Which printers (which manufacturer) have you used?","[Printrbot] Which printers (which manufacturer) have you used?","[RepRap project] Which printers (which manufacturer) have you used?","[Solidoodle] Which printers (which manufacturer) have you used?","[Solidscape & Envision Tec] Which printers (which manufacturer) have you used?","[Stratasys] Which printers (which manufacturer) have you used?","[UP!] Which printers (which manufacturer) have you used?","[Ultimaker] Which printers (which manufacturer) have you used?","[ZCorp] Which printers (which manufacturer) have you used?","[Other] Which printers (which manufacturer) have you used?","[3D Creation Lab] Which of the 3D printing services have you used?","[3dprintuk] Which of the 3D printing services have you used?","[3DProParts] Which of the 3D printing services have you used?","[Cubify Cloud Print] Which of the 3D printing services have you used?","[i.Materialise] Which of the 3D printing services have you used?","[Impression-3D] Which of the 3D printing services have you used?","[Kraftwurx.com] Which of the 3D printing services have you used?","[Ponoko] Which of the 3D printing services have you used?","[RedEye] Which of the 3D printing services have you used?","[Sculpteo] Which of the 3D printing services have you used?","[Shapeways] Which of the 3D printing services have you used?","[Solid Concepts] Which of the 3D printing services have you used?","[None] Which of the 3D printing services have you used?","[Other] Which of the 3D printing services have you used?","[I use 3D printing services to get professional quality printings] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To make money by selling models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To test how these services work] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[Services enable 3D model distribution easily] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To share my models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To get feedback regarding my models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To publish my 3D manufacturing related apps] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To download 3D manufacturing related apps] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[To buy model or download free models] Following claims concern your motivation to use 3D printing services. Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","Have you been involved in free/open source software projects? If so in how many?","Are you or have you been a member of a hackerspace, fab lab or a similar group?","[Comment] Are you or have you been a member of a hackerspace, fab lab or a similar group?","Are you or have you been involved in projects of building, designing or improving physical objects?","Do you consider yourself a member of the so-called maker movement?","Do you consider your 3D activities a part of so-called peer production?","Is your work related to 3D printing or rapid manufacturing?","[Comment] Is your work related to 3D printing or rapid manufacturing?","Your involvement in 3D printing. Do you consider yourself:","[Other] Your involvement in 3D printing. Do you consider yourself:","[ I participate in 3D printing projects because of money.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I want to develop 3D printing tools and practices.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[ I participate in 3D printing projects because I learn new skills.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[ I participate in 3D printing projects because I like collaborative development] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[ I participate in 3D printing projects because I like to share my knowledge and skills with others.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I get more respect.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate 3D printing projects because it gives me better job opportunities in the future.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because it is fun.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I want to help others.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[3D printing projects are a way to express myself.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I do 3D printing because I think all software and hardware should be free.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I participate in 3D printing projects because I want to give back to the community.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[I develop 3D printing because I need it for doing something else.] What do you think of the following claims? Choose one option for each row (Likert scale: 1 = Strongly agree <-> 5 = Strongly disagree)","[CDDL] If you develop 3D printing related software, which license do you prefer for your own code?","[Mozilla Public License] If you develop 3D printing related software, which license do you prefer for your own code?","[MIT] If you develop 3D printing related software, which license do you prefer for your own code?","[LGPL] If you develop 3D printing related software, which license do you prefer for your own code?","[BSD] If you develop 3D printing related software, which license do you prefer for your own code?","[Apache License] If you develop 3D printing related software, which license do you prefer for your own code?","[GPL] If you develop 3D printing related software, which license do you prefer for your own code?","[Creative Commons license] If you develop 3D printing related software, which license do you prefer for your own code?","[Other] If you develop 3D printing related software, which license do you prefer for your own code?","[CDDL] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Mozilla Public License] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[MIT] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[LGPL] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[BSD] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Apache License] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[GPL] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Creative Commons license] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","[Other] If you develop 3D printing related _hardware_, which license do you prefer for your own code?","What, in your opinion, is the greatest bottleneck for the development in 3D technology right now? - printers - materials - designs - social co-operation - internet infrastructure - other infrastructure","[Multicolored printing] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Metal material printing] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Glass material printing] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Speed] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Object quality ] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Ease of use] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Ethernet connected printers] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Better printer integration to CAD (or other similar) modeling software] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Cheaper printer price] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Cheaper material prices] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5.","[Other] What is the most wanted feature you are waiting for to develop further or to emerge? Please choose max 5."
"168","2013-08-07 16:56:50","4","en","2013-08-07 16:56:50","2013-08-07 16:50:57","28","Male","Some College","","CANADA","","North America","2012","Yes","No","No","No","No","Yes","No","Yes","No","Yes","","No","No","No","No","No","Yes","No","ABS","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Prusa i3 DIY","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","In 2 projects","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","Saskatoon TechWorks","Yes","Yes","Yes","Yes","","more like developer of 3D printing solutions (not getting paid though)","","5","1","1","3","2","3","3","1","3","3","1","2","1","Yes","No","No","No","No","No","Yes","Yes","","Yes","No","No","No","No","No","Yes","Yes","","Electronics cost. The average arduino/ramps with motors is ~$400 while the rest of my i3 cost me $110 .","No","No","No","Yes","Yes","Yes","No","No","Yes","No",""
"169","2013-08-07 17:42:05","4","en","2013-08-07 17:42:05","2013-08-07 17:37:40","26","Male","Other","","UNITED STATES","","","2009","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't but would like to be in future","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","TechShopSF","Yes","Yes","Yes","Yes","","more like developer of 3D printing solutions (not getting paid though)","","5","1","1","","","3","3","1","1","2","5","3","5","No","No","No","No","No","No","Yes","Yes","","No","No","No","No","No","No","No","No","","","No","No","No","Yes","Yes","Yes","No","No","No","Yes",""
"171","","2","en","2013-08-07 18:13:20","2013-08-07 18:11:27","120","No answer","Less than High School","","GERMANY","","Europe","1983","No","No","No","No","No","No","No","Yes","No","No","","Yes","Yes","No","Yes","Yes","Yes","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","EOS and others","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"172","2013-08-07 19:15:41","4","en","2013-08-07 19:15:41","2013-08-07 19:08:33","25","Male","Master's Degree","","INDIA","","Asia","2008","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","","1","2","2","2","1","1","2","2","2","In 2 projects","No","","Yes","Yes","Yes","Yes","","more like developer of 3D printing solutions (not getting paid though)","","1","1","1","1","1","1","1","1","1","2","2","2","2","No","No","Yes","No","No","Yes","No","No","","No","No","Yes","No","No","No","Yes","No","","materials and expensive printers","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",""
"173","2013-08-07 19:55:50","4","en","2013-08-07 19:55:50","2013-08-07 19:15:04","45","Male","Master's Degree","","BOLIVIA","","South America","2012","No","No","Yes","No","Yes","No","No","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","Yes","No","No","No","No","No","","1","1","3","1","1","1","1","2","1","In 4 projects","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","fab lab bolivia (en construccion)","Yes","Yes","Yes","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","","1","2","1","1","4","1","1","1","1","1","1","1","No","Yes","No","No","No","No","No","Yes","","No","Yes","No","No","No","No","No","Yes","","Materiales, Extrusoras multiples","No","No","No","Yes","No","No","No","No","Yes","Yes",""
"174","2013-08-07 19:30:34","4","en","2013-08-07 19:30:34","2013-08-07 19:19:37","32","Male","4-Year College Degree(BA,BS)","","NETHERLANDS","","Europe","2011","No","No","Yes","No","No","Yes","No","No","No","Yes","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","1","4","2","2","5","5","5","5","3","No, I haven't.","No","","Yes","No","No","No","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","5","3","1","2","2","5","2","1","2","3","5","3","5","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","No full color desktop rinter available
Good support features on cheaper FDM printers aren\'t great resulting in poor quality or design limitations
Time to print a part is too long
Most of the desktop printers are noisy","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No",""
"175","","2","en","2013-08-07 19:22:34","2013-08-07 19:19:59","14","Male","High School/GED","","GERMANY","","Europe","2012","No","No","Yes","No","No","No","No","No","No","Yes","","Yes","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","No","No","No","No","No","No","","1","3","2","2","1","1","5","5","5","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"177","","","en","2013-08-07 23:24:29","2013-08-07 23:24:29","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"178","","2","en","2013-08-07 23:29:35","2013-08-07 23:28:15","17","Male","Less than High School","","UNITED STATES","","North America","2013","No","No","Yes","No","No","Yes","No","Yes","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"179","2013-08-08 01:16:36","4","en","2013-08-08 01:16:36","2013-08-08 01:10:15","29","Male","Some College","","UNITED STATES","","North America","2010","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","In 5 projects or more","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","FamiLAB.org, 3D Printing community on G+, Reprap.org, Reprap IRC,","Yes","Yes","Yes","Yes","I\'ve created extruder mechanisms for the Prusa i3.","more like developer of 3D printing solutions (not getting paid though)","","5","1","1","2","1","4","5","1","1","1","1","1","1","No","No","No","No","Yes","No","No","No","","No","No","No","No","No","No","No","Yes","","Patents.  Patents singlehandedly keep open source developers from producing the very machines that are used elsewhere.","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes",""
"180","2013-08-08 01:29:54","4","en","2013-08-08 01:29:54","2013-08-08 01:23:45","24","Male","4-Year College Degree(BA,BS)","","UNITED STATES","","North America","2011","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","No","Yes","No","No","No","No","No","","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","5","3","3","3","2","2","3","2","4","In 2 projects","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","Georgia Tech Invention Studio","Yes","Yes","Yes","Other","","more like developer of 3D printing solutions (not getting paid though)","","3","1","1","2","2","2","1","1","2","1","3","3","2","No","No","No","No","No","No","Yes","Yes","","No","No","No","No","No","No","No","Yes","","Quality of Slicing Software
Difficulty of Printer Setup & Maintenance
Limited quality of existing low-cost printers","No","No","No","No","Yes","Yes","No","No","Yes","No","multi material printing"
"181","2013-08-08 01:48:48","4","en","2013-08-08 01:48:48","2013-08-08 01:43:43","42","Male","4-Year College Degree(BA,BS)","","CHINA","","Asia","2013","No","No","No","No","No","No","Yes","No","No","No","","Yes","No","No","No","No","No","No","","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't but would like to be in future","No","","No","Yes","Yes","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","","","","","","","","","","","","","","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","No","","","No","Yes","No","No","No","No","No","No","No","No",""
"182","2013-08-08 01:55:10","4","en","2013-08-08 01:55:10","2013-08-08 01:50:19","42","Male","4-Year College Degree(BA,BS)","","CANADA","","North America","2011","Yes","Yes","No","No","No","Yes","Yes","No","Yes","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","In 2 projects","No","","Yes","Yes","Yes","No","","more like developer of 3D printing solutions (not getting paid though)","","5","1","1","1","1","3","3","1","1","2","2","1","2","No","No","No","No","No","No","Yes","Yes","","No","No","No","No","No","No","Yes","Yes","","spare time","No","Yes","No","No","No","No","No","No","No","Yes",""
"183","2013-08-08 02:05:13","4","en","2013-08-08 02:05:13","2013-08-08 01:58:54","27","Male","Master's Degree","","INDONESIA","","Asia","2010","No","No","Yes","No","Yes","Yes","No","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","","No","No","No","No","Yes","No","No","No","No","No","No","No","No","","1","3","4","4","4","1","3","3","4","No, I haven't but would like to be in future","No","","Yes","Yes","No","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","3","1","1","1","1","3","1","1","1","1","2","1","3","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes","","","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes",""
"184","2013-08-08 02:18:03","4","en","2013-08-08 02:18:03","2013-08-08 02:10:57","41","Male","4-Year College Degree(BA,BS)","","JAMAICA","","","2013","No","No","No","No","No","No","No","No","No","No","kids wanted one","No","No","No","No","No","No","No","pla and abs","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","Hive13.org","No","Yes","No","No","","Other","personal","5","5","1","5","2","5","5","1","5","3","3","","5","No","No","Yes","No","No","No","Yes","No","","No","No","Yes","No","No","Yes","Yes","Yes","","Materials","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes",""
"185","2013-08-08 02:28:22","4","en","2013-08-08 02:28:22","2013-08-08 02:22:39","43","Male","High School/GED","","UNITED STATES","","North America","2005","Yes","No","No","No","No","No","No","Yes","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","3","1","3","3","3","3","3","3","3","In 5 projects or more","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","As220 labs","Yes","Yes","Yes","No","","more like developer of 3D printing solutions (not getting paid though)","","4","1","1","1","1","5","5","1","1","1","1","1","5","No","No","No","No","No","No","Yes","Yes","","No","No","No","No","No","No","No","Yes","","software and electronics","No","Yes","Yes","No","No","No","No","No","No","Yes",""
"186","2013-08-08 03:59:00","4","en","2013-08-08 03:59:00","2013-08-08 03:54:35","22","Male","4-Year College Degree(BA,BS)","","NEW ZEALAND","","Australia and Oseania","2013","Yes","Yes","No","No","No","Yes","No","No","No","No","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","No, I haven't.","No","","Yes","Yes","Yes","No","","more like developer of 3D printing solutions (not getting paid though)","","5","3","1","1","2","4","2","1","2","2","3","3","4","No","No","No","No","No","No","Yes","No","","No","No","No","No","No","No","Yes","No","","","Yes","No","No","No","Yes","No","No","No","No","Yes",""
"187","","1","en","2013-08-08 05:02:59","2013-08-08 05:01:12","29","Male","Master's Degree","","HONG KONG","","Asia","1980","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"188","2013-08-08 05:52:14","4","en","2013-08-08 05:52:14","2013-08-08 05:46:46","25","Male","Master's Degree","","GERMANY","","Europe","2010","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","","Yes","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","","4","5","1","2","1","1","3","1","1","In 3 projects","No","","Yes","Yes","Yes","Yes, but only part of my work is related to the above","","more like 'end user' of 3D printing (mostly use printing services like shapeways, ponoko and others)","","1","1","2","2","2","1","1","2","2","1","1","2","1","No","No","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","Yes","","Patents","No","No","No","No","Yes","No","No","No","No","No",""
"189","2013-08-08 06:24:17","4","en","2013-08-08 06:24:17","2013-08-08 06:08:35","55","Male","Master's Degree","","SWITZERLAND","","North America","2011","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","In 5 projects or more","No","","Yes","No","Yes","Yes, but only part of my work is related to the above","","more like developer of 3D printing solutions (not getting paid though)","","5","1","1","1","1","3","2","1","3","1","1","3","1","No","No","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","No","","Software.
The ability to model the printing process within design software, to simulate strength, compliance, fits, etc. is lacking.
Also, the usability of current software is limited, but getting better.
The tool chain beyond design is also crap - with a few exceptions - since everyone is trying to solve only one piece of the workflow.
This has led to a dearth of designs (other than me too iPhone cases), and a convoluted and error prone printing process akin to the early days of desktop publishing with inferior application capability, myriad printer drivers, and subtle hardware problems.","No","No","No","No","No","No","No","No","No","No","closed loop control systems on printer control"
"190","2013-08-08 08:03:40","4","en","2013-08-08 08:03:40","2013-08-08 07:53:19","29","Male","Master's Degree","","BELGIUM","","Europe","2005","No","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","","Yes","Yes","No","No","No","Yes","No","","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","","1","3","2","5","5","4","5","5","5","No, I haven't.","No","","Yes","No","No","Yes","","more like paid developer of 3D printing solutions","","1","1","1","3","1","5","1","1","2","3","5","4","2","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","easy 3D software for the masses","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes",""
"191","2013-08-08 08:03:42","4","en","2013-08-08 08:03:42","2013-08-08 07:57:30","31","Female","Master's Degree","","FRANCE","","Europe","2009","No","Yes","Yes","No","No","No","No","No","Yes","No","we sell 3d printers","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Witbox","No","No","No","No","No","No","No","No","No","No","No","No","No","Fabber.cc","1","1","1","4","5","4","4","1","5","In 2 projects","Yes. (Write name of the community in comment field. If member of multiple communities, choose one.)","Medialab Prado","Yes","Yes","Yes","Yes","","more like paid developer of 3D printing solutions","","1","4","5","4","5","1","3","4","4","1","5","5","1","No","No","No","No","No","No","Yes","Yes","","No","No","No","No","No","No","No","Yes","","Printers, materials and social co-operation","No","No","No","No","No","Yes","No","No","No","No",""
"192","","","en","2013-08-08 07:57:52","2013-08-08 07:57:52","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"194","","","en","2013-08-08 08:15:51","2013-08-08 08:15:51","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
"195","","","en","2013-08-08 08:17:28","2013-08-08 08:17:28","","","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","No","No","No","No","No","No","No","No","No","No",""
